Operon,Orientation,Genes
>OP_CEPID_RS00010,+,CEPID_RS00010,CEPID_RS00015,CEPID_RS00020
>OP_CEPID_RS00035,+,CEPID_RS00035,CEPID_RS12650,CEPID_RS00045,CEPID_RS00050
>OP_CEPID_RS07300,-,CEPID_RS07300,CEPID_RS07295
>OP_CEPID_RS07310,-,CEPID_RS07310,CEPID_RS07305
>OP_CEPID_RS07340,-,CEPID_RS07340,CEPID_RS07335
>OP_CEPID_RS07355,-,CEPID_RS07355,CEPID_RS07350,CEPID_RS07345
>OP_CEPID_RS07375,-,CEPID_RS07375,CEPID_RS07370
>OP_CEPID_RS07410,-,CEPID_RS07410,CEPID_RS07405
>OP_CEPID_RS07435,-,CEPID_RS07435,CEPID_RS07430
>OP_CEPID_RS07440,+,CEPID_RS07440,CEPID_RS07445
>OP_CEPID_RS07475,-,CEPID_RS07475,CEPID_RS07470,CEPID_RS07465,CEPID_RS07460,CEPID_RS07455
>OP_CEPID_RS07480,+,CEPID_RS07480,CEPID_RS07485
>OP_CEPID_RS07520,-,CEPID_RS07520,CEPID_RS07515,CEPID_RS07510
>OP_CEPID_RS07535,-,CEPID_RS07535,CEPID_RS07530
>OP_CEPID_RS07580,-,CEPID_RS07580,CEPID_RS07575,CEPID_RS07570
>OP_CEPID_RS07595,-,CEPID_RS07595,CEPID_RS07590,CEPID_RS07585
>OP_CEPID_RS07620,-,CEPID_RS07620,CEPID_RS07615
>OP_CEPID_RS07630,+,CEPID_RS07630,CEPID_RS07635,CEPID_RS07640,CEPID_RS07645
>OP_CEPID_RS12490,+,CEPID_RS12490,CEPID_RS07665
>OP_CEPID_RS07675,+,CEPID_RS07675,CEPID_RS12495
>OP_CEPID_RS07690,-,CEPID_RS07690,CEPID_RS07685
>OP_CEPID_RS07725,-,CEPID_RS07725,CEPID_RS07720
>OP_CEPID_RS07745,-,CEPID_RS07745,CEPID_RS07740,CEPID_RS07735
>OP_CEPID_RS07785,-,CEPID_RS07785,CEPID_RS07780
>OP_CEPID_RS07805,-,CEPID_RS07805,CEPID_RS07800,CEPID_RS07795
>OP_CEPID_RS07820,-,CEPID_RS07820,CEPID_RS07815,CEPID_RS07810
>OP_CEPID_RS07845,-,CEPID_RS07845,CEPID_RS07840,CEPID_RS07835,CEPID_RS07830
>OP_CEPID_RS07860,-,CEPID_RS07860,CEPID_RS07855
>OP_CEPID_RS07875,-,CEPID_RS07875,CEPID_RS07870,CEPID_RS07865
>OP_CEPID_RS07890,+,CEPID_RS07890,CEPID_RS07895
>OP_CEPID_RS07905,+,CEPID_RS07905,CEPID_RS07910
>OP_CEPID_RS07935,-,CEPID_RS07935,CEPID_RS07930,CEPID_RS07925,CEPID_RS07920,CEPID_RS07915
>OP_CEPID_RS07975,-,CEPID_RS07975,CEPID_RS07970,CEPID_RS07965
>OP_CEPID_RS08040,-,CEPID_RS08040,CEPID_RS08035,CEPID_RS08030
>OP_CEPID_RS08050,-,CEPID_RS08050,CEPID_RS08045
>OP_CEPID_RS08070,-,CEPID_RS08070,CEPID_RS08065,CEPID_RS08060,CEPID_RS08055
>OP_CEPID_RS08095,-,CEPID_RS08095,CEPID_RS08090
>OP_CEPID_RS08125,+,CEPID_RS08125,CEPID_RS08130
>OP_CEPID_RS08140,+,CEPID_RS08140,CEPID_RS08145
>OP_CEPID_RS08160,-,CEPID_RS08160,CEPID_RS08155
>OP_CEPID_RS08195,-,CEPID_RS08195,CEPID_RS08190,CEPID_RS08185
>OP_CEPID_RS08210,-,CEPID_RS08210,CEPID_RS08205
>OP_CEPID_RS08225,+,CEPID_RS08225,CEPID_RS08230
>OP_CEPID_RS08235,+,CEPID_RS08235,CEPID_RS08240
>OP_CEPID_RS08265,+,CEPID_RS08265,CEPID_RS08270,CEPID_RS08275
>OP_CEPID_RS08285,+,CEPID_RS08285,CEPID_RS08290
>OP_CEPID_RS08300,-,CEPID_RS08300,CEPID_RS08295
>OP_CEPID_RS08305,+,CEPID_RS08305,CEPID_RS08310
>OP_CEPID_RS08345,+,CEPID_RS08345,CEPID_RS08350
>OP_CEPID_RS08375,+,CEPID_RS08375,CEPID_RS08380,CEPID_RS08385
>OP_CEPID_RS08395,-,CEPID_RS08395,CEPID_RS12510
>OP_CEPID_RS08405,-,CEPID_RS08405,CEPID_RS08400
>OP_CEPID_RS12515,-,CEPID_RS12515,CEPID_RS12935
>OP_CEPID_RS08445,-,CEPID_RS08445,CEPID_RS08440
>OP_CEPID_RS08465,-,CEPID_RS08465,CEPID_RS08460,CEPID_RS08455,CEPID_RS08450
>OP_CEPID_RS08470,+,CEPID_RS08470,CEPID_RS08475
>OP_CEPID_RS08525,-,CEPID_RS08525,CEPID_RS08520
>OP_CEPID_RS08555,+,CEPID_RS08555,CEPID_RS08560
>OP_CEPID_RS08585,-,CEPID_RS08585,CEPID_RS12520,CEPID_RS08575
>OP_CEPID_RS08630,-,CEPID_RS08630,CEPID_RS08625,CEPID_RS08620,CEPID_RS08615,CEPID_RS08610,CEPID_RS08605,CEPID_RS08600
>OP_CEPID_RS08640,-,CEPID_RS08640,CEPID_RS08635
>OP_CEPID_RS08655,-,CEPID_RS08655,CEPID_RS08650,CEPID_RS08645
>OP_CEPID_RS08675,-,CEPID_RS08675,CEPID_RS08670
>OP_CEPID_RS08680,+,CEPID_RS08680,CEPID_RS08685
>OP_CEPID_RS08695,+,CEPID_RS08695,CEPID_RS08700
>OP_CEPID_RS08730,+,CEPID_RS08730,CEPID_RS08735,CEPID_RS08740,CEPID_RS08745
>OP_CEPID_RS08760,+,CEPID_RS08760,CEPID_RS08765
>OP_CEPID_RS08780,-,CEPID_RS08780,CEPID_RS08775
>OP_CEPID_RS08810,+,CEPID_RS08810,CEPID_RS08815
>OP_CEPID_RS08830,-,CEPID_RS08830,CEPID_RS08825
>OP_CEPID_RS08900,-,CEPID_RS08900,CEPID_RS08895,CEPID_RS08890,CEPID_RS08885
>OP_CEPID_RS08930,-,CEPID_RS08930,CEPID_RS08925,CEPID_RS08920
>OP_CEPID_RS08940,-,CEPID_RS08940,CEPID_RS08935
>OP_CEPID_RS08950,-,CEPID_RS08950,CEPID_RS08945
>OP_CEPID_RS08970,-,CEPID_RS08970,CEPID_RS08965,CEPID_RS08960
>OP_CEPID_RS08980,+,CEPID_RS08980,CEPID_RS08985
>OP_CEPID_RS09020,+,CEPID_RS09020,CEPID_RS09025,CEPID_RS09030,CEPID_RS09035
>OP_CEPID_RS09090,-,CEPID_RS09090,CEPID_RS09085,CEPID_RS09080,CEPID_RS09075,CEPID_RS09070,CEPID_RS09065
>OP_CEPID_RS09130,-,CEPID_RS09130,CEPID_RS12535
>OP_CEPID_RS09140,+,CEPID_RS09140,CEPID_RS09145
>OP_CEPID_RS09160,+,CEPID_RS09160,CEPID_RS09165
>OP_CEPID_RS09210,-,CEPID_RS09210,CEPID_RS09205,CEPID_RS09200,CEPID_RS09195
>OP_CEPID_RS09215,+,CEPID_RS09215,CEPID_RS12945,CEPID_RS09220
>OP_CEPID_RS09235,+,CEPID_RS09235,CEPID_RS09240,CEPID_RS09245,CEPID_RS09250,CEPID_RS09255,CEPID_RS09260,CEPID_RS09265
>OP_CEPID_RS09275,-,CEPID_RS09275,CEPID_RS09270
>OP_CEPID_RS09285,-,CEPID_RS09285,CEPID_RS09280
>OP_CEPID_RS09300,-,CEPID_RS09300,CEPID_RS09295,CEPID_RS09290
>OP_CEPID_RS09310,-,CEPID_RS09310,CEPID_RS09305
>OP_CEPID_RS09320,-,CEPID_RS09320,CEPID_RS09315
>OP_CEPID_RS09330,-,CEPID_RS09330,CEPID_RS09325
>OP_CEPID_RS09345,-,CEPID_RS09345,CEPID_RS09340
>OP_CEPID_RS09395,-,CEPID_RS09395,CEPID_RS09390,CEPID_RS09385
>OP_CEPID_RS09430,-,CEPID_RS09430,CEPID_RS09425
>OP_CEPID_RS09500,+,CEPID_RS09500,CEPID_RS09505
>OP_CEPID_RS09515,-,CEPID_RS09515,CEPID_RS09510
>OP_CEPID_RS09570,+,CEPID_RS09570,CEPID_RS09575
>OP_CEPID_RS09610,+,CEPID_RS09610,CEPID_RS09615
>OP_CEPID_RS09645,-,CEPID_RS09645,CEPID_RS09640,CEPID_RS09635,CEPID_RS09630
>OP_CEPID_RS09665,+,CEPID_RS09665,CEPID_RS09670
>OP_CEPID_RS09695,-,CEPID_RS09695,CEPID_RS09690,CEPID_RS09685,CEPID_RS09680,CEPID_RS09675
>OP_CEPID_RS09705,+,CEPID_RS09705,CEPID_RS09710,CEPID_RS09715,CEPID_RS09720
>OP_CEPID_RS09730,-,CEPID_RS09730,CEPID_RS09725
>OP_CEPID_RS09760,-,CEPID_RS09760,CEPID_RS09755,CEPID_RS09750,CEPID_RS09745,CEPID_RS09740
>OP_CEPID_RS12555,+,CEPID_RS12555,CEPID_RS09775
>OP_CEPID_RS09795,-,CEPID_RS09795,CEPID_RS09790
>OP_CEPID_RS09835,-,CEPID_RS09835,CEPID_RS09830
>OP_CEPID_RS09855,+,CEPID_RS09855,CEPID_RS09860
>OP_CEPID_RS09910,-,CEPID_RS09910,CEPID_RS09905
>OP_CEPID_RS09925,+,CEPID_RS09925,CEPID_RS09930
>OP_CEPID_RS10005,-,CEPID_RS10005,CEPID_RS10000
>OP_CEPID_RS10040,-,CEPID_RS10040,CEPID_RS10035
>OP_CEPID_RS10125,-,CEPID_RS10125,CEPID_RS10120,CEPID_RS10115,CEPID_RS10110
>OP_CEPID_RS10145,-,CEPID_RS10145,CEPID_RS10140
>OP_CEPID_RS10170,-,CEPID_RS10170,CEPID_RS10165,CEPID_RS10160,CEPID_RS10155
>OP_CEPID_RS10190,-,CEPID_RS10190,CEPID_RS10185,CEPID_RS10180
>OP_CEPID_RS10225,+,CEPID_RS10225,CEPID_RS10230,CEPID_RS10235
>OP_CEPID_RS10270,+,CEPID_RS10270,CEPID_RS12565,CEPID_RS10280
>OP_CEPID_RS10290,+,CEPID_RS10290,CEPID_RS10295,CEPID_RS10300
>OP_CEPID_RS10315,-,CEPID_RS10315,CEPID_RS10310,CEPID_RS10305
>OP_CEPID_RS10350,-,CEPID_RS10350,CEPID_RS10345,CEPID_RS10340,CEPID_RS10335,CEPID_RS10330
>OP_CEPID_RS10360,+,CEPID_RS10360,CEPID_RS10365
>OP_CEPID_RS10420,-,CEPID_RS10420,CEPID_RS10415
>OP_CEPID_RS10430,-,CEPID_RS10430,CEPID_RS10425
>OP_CEPID_RS10445,-,CEPID_RS10445,CEPID_RS12570
>OP_CEPID_RS10475,-,CEPID_RS10475,CEPID_RS10470,CEPID_RS10465,CEPID_RS10460,CEPID_RS10455,CEPID_RS10450
>OP_CEPID_RS10490,-,CEPID_RS10490,CEPID_RS10485
>OP_CEPID_RS10505,+,CEPID_RS10505,CEPID_RS10510
>OP_CEPID_RS10555,+,CEPID_RS10555,CEPID_RS10560,CEPID_RS10565,CEPID_RS10570,CEPID_RS10575,CEPID_RS10580
>OP_CEPID_RS10595,-,CEPID_RS10595,CEPID_RS10590,CEPID_RS10585
>OP_CEPID_RS10600,+,CEPID_RS10600,CEPID_RS10605
>OP_CEPID_RS10615,+,CEPID_RS10615,CEPID_RS10620,CEPID_RS10625
>OP_CEPID_RS10650,-,CEPID_RS10650,CEPID_RS10645,CEPID_RS10640
>OP_CEPID_RS10655,+,CEPID_RS10655,CEPID_RS10660,CEPID_RS10665
>OP_CEPID_RS10695,-,CEPID_RS10695,CEPID_RS10690,CEPID_RS10685,CEPID_RS10680,CEPID_RS10675
>OP_CEPID_RS10700,+,CEPID_RS10700,CEPID_RS10705
>OP_CEPID_RS10715,-,CEPID_RS10715,CEPID_RS10710
>OP_CEPID_RS10725,-,CEPID_RS10725,CEPID_RS10720
>OP_CEPID_RS10740,-,CEPID_RS10740,CEPID_RS10735
>OP_CEPID_RS10750,-,CEPID_RS10750,CEPID_RS10745
>OP_CEPID_RS10780,-,CEPID_RS10780,CEPID_RS10775
>OP_CEPID_RS10800,-,CEPID_RS10800,CEPID_RS10795,CEPID_RS10790
>OP_CEPID_RS10825,+,CEPID_RS10825,CEPID_RS10830
>OP_CEPID_RS10870,-,CEPID_RS10870,CEPID_RS10865,CEPID_RS10860,CEPID_RS10855
>OP_CEPID_RS10895,+,CEPID_RS10895,CEPID_RS10900,CEPID_RS10905
>OP_CEPID_RS10915,+,CEPID_RS10915,CEPID_RS10920,CEPID_RS10925,CEPID_RS10930
>OP_CEPID_RS10940,-,CEPID_RS10940,CEPID_RS10935
>OP_CEPID_RS10960,-,CEPID_RS10960,CEPID_RS10955
>OP_CEPID_RS10970,+,CEPID_RS10970,CEPID_RS10975,CEPID_RS10980,CEPID_RS10985,CEPID_RS10990,CEPID_RS10995
>OP_CEPID_RS11025,-,CEPID_RS11025,CEPID_RS11020
>OP_CEPID_RS11040,-,CEPID_RS11040,CEPID_RS11035
>OP_CEPID_RS11045,+,CEPID_RS11045,CEPID_RS11050
>OP_CEPID_RS11060,-,CEPID_RS11060,CEPID_RS11055
>OP_CEPID_RS11085,-,CEPID_RS11085,CEPID_RS11080
>OP_CEPID_RS11115,+,CEPID_RS11115,CEPID_RS11120
>OP_CEPID_RS11135,+,CEPID_RS11135,CEPID_RS11140
>OP_CEPID_RS11160,-,CEPID_RS11160,CEPID_RS11155
>OP_CEPID_RS11180,+,CEPID_RS11180,CEPID_RS11185
>OP_CEPID_RS12985,+,CEPID_RS12985,CEPID_RS12990
>OP_CEPID_RS11225,-,CEPID_RS11225,CEPID_RS11220
>OP_CEPID_RS11230,+,CEPID_RS11230,CEPID_RS11235,CEPID_RS11240,CEPID_RS11245,CEPID_RS11250
>OP_CEPID_RS11260,-,CEPID_RS11260,CEPID_RS11255
>OP_CEPID_RS11280,-,CEPID_RS11280,CEPID_RS11275,CEPID_RS11270
>OP_CEPID_RS11300,-,CEPID_RS11300,CEPID_RS11295,CEPID_RS11290
>OP_CEPID_RS11315,-,CEPID_RS11315,CEPID_RS11310
>OP_CEPID_RS11325,-,CEPID_RS11325,CEPID_RS11320
>OP_CEPID_RS11355,-,CEPID_RS11355,CEPID_RS11350,CEPID_RS11345
>OP_CEPID_RS11365,+,CEPID_RS11365,CEPID_RS11370
>OP_CEPID_RS11380,-,CEPID_RS11380,CEPID_RS11375
>OP_CEPID_RS11385,+,CEPID_RS11385,CEPID_RS11390,CEPID_RS11395,CEPID_RS11400,CEPID_RS11405
>OP_CEPID_RS11430,-,CEPID_RS11430,CEPID_RS11425,CEPID_RS11420
>OP_CEPID_RS11455,-,CEPID_RS11455,CEPID_RS11450
>OP_CEPID_RS11505,+,CEPID_RS11505,CEPID_RS11510
>OP_CEPID_RS11530,-,CEPID_RS11530,CEPID_RS11525,CEPID_RS11520,CEPID_RS11515
>OP_CEPID_RS11545,-,CEPID_RS11545,CEPID_RS11540,CEPID_RS11535
>OP_CEPID_RS11565,+,CEPID_RS11565,CEPID_RS11570
>OP_CEPID_RS11620,-,CEPID_RS11620,CEPID_RS11615,CEPID_RS11610
>OP_CEPID_RS12635,+,CEPID_RS12635,CEPID_RS11640
>OP_CEPID_RS11650,-,CEPID_RS11650,CEPID_RS11645
>OP_CEPID_RS11685,-,CEPID_RS11685,CEPID_RS11680
>OP_CEPID_RS11695,-,CEPID_RS11695,CEPID_RS11690
>OP_CEPID_RS11710,+,CEPID_RS11710,CEPID_RS11715,CEPID_RS11720
>OP_CEPID_RS11735,-,CEPID_RS11735,CEPID_RS11730
>OP_CEPID_RS11740,+,CEPID_RS11740,CEPID_RS11745
>OP_CEPID_RS11765,+,CEPID_RS11765,CEPID_RS11770
>OP_CEPID_RS11780,-,CEPID_RS11780,CEPID_RS11775
>OP_CEPID_RS11820,+,CEPID_RS11820,CEPID_RS11825,CEPID_RS11830,CEPID_RS11835,CEPID_RS11840,CEPID_RS11845,CEPID_RS11850,CEPID_RS11855,CEPID_RS11860
>OP_CEPID_RS11865,+,CEPID_RS11865,CEPID_RS12580
>OP_CEPID_RS11930,-,CEPID_RS11930,CEPID_RS11925
>OP_CEPID_RS12640,-,CEPID_RS12640,CEPID_RS11950
>OP_CEPID_RS11975,-,CEPID_RS11975,CEPID_RS11970,CEPID_RS12595,CEPID_RS11960
>OP_CEPID_RS11990,-,CEPID_RS11990,CEPID_RS11985
>OP_CEPID_RS11995,+,CEPID_RS11995,CEPID_RS12000
>OP_CEPID_RS12020,-,CEPID_RS12020,CEPID_RS12015
>OP_CEPID_RS12035,+,CEPID_RS12035,CEPID_RS12040,CEPID_RS12045,CEPID_RS12050
>OP_CEPID_RS12060,-,CEPID_RS12060,CEPID_RS12055
>OP_CEPID_RS12100,-,CEPID_RS12100,CEPID_RS12095
>OP_CEPID_RS12105,+,CEPID_RS12105,CEPID_RS12110
>OP_CEPID_RS12130,-,CEPID_RS12130,CEPID_RS12125,CEPID_RS12120
>OP_CEPID_RS12145,+,CEPID_RS12145,CEPID_RS12150
>OP_CEPID_RS12155,+,CEPID_RS12155,CEPID_RS12160,CEPID_RS12165,CEPID_RS12170,CEPID_RS12175,CEPID_RS12180,CEPID_RS12185,CEPID_RS12190,CEPID_RS12605,CEPID_RS12200
>OP_CEPID_RS12205,+,CEPID_RS12205,CEPID_RS12210
>OP_CEPID_RS12645,+,CEPID_RS12645,CEPID_RS12230
>OP_CEPID_RS12240,-,CEPID_RS12240,CEPID_RS12235
>OP_CEPID_RS12245,+,CEPID_RS12245,CEPID_RS12250
>OP_CEPID_RS12280,+,CEPID_RS12280,CEPID_RS12285,CEPID_RS12290
>OP_CEPID_RS12310,-,CEPID_RS12310,CEPID_RS12305,CEPID_RS12300,CEPID_RS12295
