Operon,Orientation,Genes
>OP_EGX79_RS00045,-,EGX79_RS00045,EGX79_RS00040,EGX79_RS00035
>OP_EGX79_RS08950,-,EGX79_RS08950,EGX79_RS08945
>OP_EGX79_RS08965,-,EGX79_RS08965,EGX79_RS08960
>OP_EGX79_RS08975,-,EGX79_RS08975,EGX79_RS08970
>OP_EGX79_RS08980,+,EGX79_RS08980,EGX79_RS08985,EGX79_RS08990,EGX79_RS08995
>OP_EGX79_RS09000,+,EGX79_RS09000,EGX79_RS09005
>OP_EGX79_RS09030,-,EGX79_RS09030,EGX79_RS09025,EGX79_RS09020
>OP_EGX79_RS09040,+,EGX79_RS09040,EGX79_RS09045
>OP_EGX79_RS09055,-,EGX79_RS09055,EGX79_RS09050
>OP_EGX79_RS09090,-,EGX79_RS09090,EGX79_RS09085
>OP_EGX79_RS09125,-,EGX79_RS09125,EGX79_RS09120
>OP_EGX79_RS09135,-,EGX79_RS09135,EGX79_RS09130
>OP_EGX79_RS09145,+,EGX79_RS09145,EGX79_RS09150
>OP_EGX79_RS09155,+,EGX79_RS09155,EGX79_RS09160
>OP_EGX79_RS09190,+,EGX79_RS09190,EGX79_RS09195
>OP_EGX79_RS09205,-,EGX79_RS09205,EGX79_RS09200
>OP_EGX79_RS09245,+,EGX79_RS09245,EGX79_RS09250
>OP_EGX79_RS09305,-,EGX79_RS09305,EGX79_RS09300,EGX79_RS09295,EGX79_RS09290
>OP_EGX79_RS09365,+,EGX79_RS09365,EGX79_RS09370,EGX79_RS09375,EGX79_RS09380
>OP_EGX79_RS09400,-,EGX79_RS09400,EGX79_RS09395
>OP_EGX79_RS09415,-,EGX79_RS09415,EGX79_RS09410,EGX79_RS09405
>OP_EGX79_RS09495,-,EGX79_RS09495,EGX79_RS09490
>OP_EGX79_RS09505,-,EGX79_RS09505,EGX79_RS09500
>OP_EGX79_RS09515,+,EGX79_RS09515,EGX79_RS09520
>OP_EGX79_RS09530,+,EGX79_RS09530,EGX79_RS09535,EGX79_RS09540
>OP_EGX79_RS09565,-,EGX79_RS09565,EGX79_RS09560
>OP_EGX79_RS09575,+,EGX79_RS09575,EGX79_RS09580,EGX79_RS09585,EGX79_RS09590
>OP_EGX79_RS09620,-,EGX79_RS09620,EGX79_RS09615,EGX79_RS09610,EGX79_RS09605
>OP_EGX79_RS09625,+,EGX79_RS09625,EGX79_RS09630
>OP_EGX79_RS09640,-,EGX79_RS09640,EGX79_RS09635
>OP_EGX79_RS09665,+,EGX79_RS09665,EGX79_RS09670
>OP_EGX79_RS09695,-,EGX79_RS09695,EGX79_RS09690
>OP_EGX79_RS09725,-,EGX79_RS09725,EGX79_RS09720
>OP_EGX79_RS09750,-,EGX79_RS09750,EGX79_RS09745
>OP_EGX79_RS09775,+,EGX79_RS09775,EGX79_RS09780
>OP_EGX79_RS09795,+,EGX79_RS09795,EGX79_RS09800,EGX79_RS09805
>OP_EGX79_RS09840,-,EGX79_RS09840,EGX79_RS09835
>OP_EGX79_RS09885,-,EGX79_RS09885,EGX79_RS09880,EGX79_RS09875
>OP_EGX79_RS09900,-,EGX79_RS09900,EGX79_RS09895,EGX79_RS09890
>OP_EGX79_RS09905,+,EGX79_RS09905,EGX79_RS09910
>OP_EGX79_RS09935,-,EGX79_RS09935,EGX79_RS09930
>OP_EGX79_RS09990,-,EGX79_RS09990,EGX79_RS09985,EGX79_RS09980,EGX79_RS09975,EGX79_RS09970
>OP_EGX79_RS10000,-,EGX79_RS10000,EGX79_RS09995
>OP_EGX79_RS10020,-,EGX79_RS10020,EGX79_RS10015,EGX79_RS10010
>OP_EGX79_RS10035,+,EGX79_RS10035,EGX79_RS10040
>OP_EGX79_RS10095,+,EGX79_RS10095,EGX79_RS10100,EGX79_RS10105,EGX79_RS10110,EGX79_RS10115,EGX79_RS10120
>OP_EGX79_RS10130,-,EGX79_RS10130,EGX79_RS10125
>OP_EGX79_RS10145,+,EGX79_RS10145,EGX79_RS10150
>OP_EGX79_RS10165,+,EGX79_RS10165,EGX79_RS10170
>OP_EGX79_RS10180,+,EGX79_RS10180,EGX79_RS10185,EGX79_RS10190
>OP_EGX79_RS10205,-,EGX79_RS10205,EGX79_RS10200
>OP_EGX79_RS10225,-,EGX79_RS10225,EGX79_RS10220
>OP_EGX79_RS10235,-,EGX79_RS10235,EGX79_RS10230
>OP_EGX79_RS10320,-,EGX79_RS10320,EGX79_RS10315
>OP_EGX79_RS10370,+,EGX79_RS10370,EGX79_RS10375
>OP_EGX79_RS10385,-,EGX79_RS10385,EGX79_RS10380
>OP_EGX79_RS10395,-,EGX79_RS10395,EGX79_RS10390
>OP_EGX79_RS10445,-,EGX79_RS10445,EGX79_RS10440,EGX79_RS10435
>OP_EGX79_RS10460,-,EGX79_RS10460,EGX79_RS10455
>OP_EGX79_RS10505,-,EGX79_RS10505,EGX79_RS10500
>OP_EGX79_RS10520,+,EGX79_RS10520,EGX79_RS10525
>OP_EGX79_RS10570,-,EGX79_RS10570,EGX79_RS10565,EGX79_RS10560,EGX79_RS10555
>OP_EGX79_RS10575,+,EGX79_RS10575,EGX79_RS10580,EGX79_RS10585,EGX79_RS10590,EGX79_RS10595
>OP_EGX79_RS10615,+,EGX79_RS10615,EGX79_RS10620,EGX79_RS10625,EGX79_RS10630
>OP_EGX79_RS10660,-,EGX79_RS10660,EGX79_RS10655
>OP_EGX79_RS10700,-,EGX79_RS10700,EGX79_RS10695,EGX79_RS10690
>OP_EGX79_RS10705,+,EGX79_RS10705,EGX79_RS10710
>OP_EGX79_RS10730,+,EGX79_RS10730,EGX79_RS10735
>OP_EGX79_RS10755,-,EGX79_RS10755,EGX79_RS10750,EGX79_RS10745
>OP_EGX79_RS10775,-,EGX79_RS10775,EGX79_RS10770,EGX79_RS10765
>OP_EGX79_RS10810,-,EGX79_RS10810,EGX79_RS10805
>OP_EGX79_RS10835,+,EGX79_RS10835,EGX79_RS10840
>OP_EGX79_RS10850,-,EGX79_RS10850,EGX79_RS10845
>OP_EGX79_RS10855,+,EGX79_RS10855,EGX79_RS10860
>OP_EGX79_RS10875,-,EGX79_RS10875,EGX79_RS10870
>OP_EGX79_RS10900,-,EGX79_RS10900,EGX79_RS10895
>OP_EGX79_RS10975,+,EGX79_RS10975,EGX79_RS10980
